_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,antecedent,antecedent:confidence,orig_antecedent,antecedent_gold,option1,option2,option3,option4,option5
831007312,false,finalized,5,11/21/2015 17:10:37,run,0.7968,It is third down and inches. The ball is on your opponent's 1 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007313,false,finalized,5,11/21/2015 02:42:39,run,0.797,It is third down and inches. The ball is on your opponent's 1 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007314,false,finalized,5,11/19/2015 10:30:25,run,1.0,It is third down and inches. The ball is on your opponent's 1 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007315,false,finalized,5,11/21/2015 17:10:37,run,1.0,It is third down and inches. The ball is on your opponent's 1 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007316,false,finalized,5,11/20/2015 21:16:12,run,1.0,It is third down and inches. The ball is on your opponent's 1 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007317,false,finalized,5,11/20/2015 15:59:17,run,0.824,It is third down and inches. The ball is on your opponent's 5 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831007318,false,finalized,5,11/20/2015 21:16:19,run,0.5763,It is third down and inches. The ball is on your opponent's 5 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007319,false,finalized,5,11/19/2015 11:22:34,run,1.0,It is third down and inches. The ball is on your opponent's 5 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007320,false,finalized,5,11/19/2015 14:54:20,run,0.6154,It is third down and inches. The ball is on your opponent's 5 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007321,false,finalized,5,11/19/2015 15:50:24,run,0.6019,It is third down and inches. The ball is on your opponent's 5 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007322,false,finalized,5,11/20/2015 18:09:57,run,0.4175,It is third down and inches. The ball is on your opponent's 5 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007323,false,finalized,5,11/19/2015 13:33:21,run,1.0,It is third down and inches. The ball is on your opponent's 5 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007324,false,finalized,5,11/20/2015 12:53:11,run,0.7878,It is third down and inches. The ball is on your opponent's 5 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007325,false,finalized,5,11/19/2015 09:47:49,run,1.0,It is third down and inches. The ball is on your opponent's 5 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007326,false,finalized,5,11/19/2015 11:01:21,run,0.8106,It is third down and inches. The ball is on your opponent's 5 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007327,false,finalized,5,11/20/2015 19:50:57,run,0.8137,It is third down and inches. The ball is on your opponent's 20 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831007328,false,finalized,5,11/19/2015 00:13:05,run,0.6176,It is third down and inches. The ball is on your opponent's 20 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007329,false,finalized,5,11/20/2015 20:52:04,run,0.7965,It is third down and inches. The ball is on your opponent's 20 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007330,false,finalized,5,11/21/2015 00:43:35,Don't know / it depends,0.7909,It is third down and inches. The ball is on your opponent's 20 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007331,false,finalized,5,11/21/2015 02:49:29,run,0.598,It is third down and inches. The ball is on your opponent's 20 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007332,false,finalized,5,11/19/2015 05:23:03,run,0.813,It is third down and inches. The ball is on your opponent's 20 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007333,false,finalized,5,11/20/2015 20:35:45,run,0.8062,It is third down and inches. The ball is on your opponent's 20 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007334,false,finalized,5,11/21/2015 13:04:58,run,0.6042,It is third down and inches. The ball is on your opponent's 20 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007335,false,finalized,5,11/21/2015 04:09:28,run,0.5962,It is third down and inches. The ball is on your opponent's 20 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007336,false,finalized,5,11/20/2015 20:13:23,run,0.8099,It is third down and inches. The ball is on your opponent's 20 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007337,false,finalized,5,11/21/2015 04:13:44,run,0.6075,It is third down and inches. The ball is on your opponent's 40 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831007338,false,finalized,5,11/21/2015 18:46:02,run,1.0,It is third down and inches. The ball is on your opponent's 40 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007339,false,finalized,5,11/20/2015 12:50:03,run,1.0,It is third down and inches. The ball is on your opponent's 40 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007340,false,finalized,5,11/18/2015 21:59:00,run,1.0,It is third down and inches. The ball is on your opponent's 40 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007341,false,finalized,5,11/19/2015 04:33:06,run,0.6156,It is third down and inches. The ball is on your opponent's 40 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007342,false,finalized,5,11/20/2015 20:22:10,run,0.8039,It is third down and inches. The ball is on your opponent's 40 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007343,false,finalized,5,11/21/2015 19:23:06,run,1.0,It is third down and inches. The ball is on your opponent's 40 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007344,false,finalized,5,11/18/2015 21:25:13,run,0.6234,It is third down and inches. The ball is on your opponent's 40 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007345,false,finalized,5,11/21/2015 03:31:31,run,1.0,It is third down and inches. The ball is on your opponent's 40 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007346,false,finalized,5,11/18/2015 21:39:48,run,1.0,It is third down and inches. The ball is on your opponent's 40 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007347,false,finalized,5,11/20/2015 21:22:45,Don't know / it depends,0.7913,It is third down and inches. The ball is on your 45 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831007348,false,finalized,5,11/20/2015 12:30:05,run,1.0,It is third down and inches. The ball is on your 45 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007349,false,finalized,5,11/21/2015 02:44:21,run,0.7914,It is third down and inches. The ball is on your 45 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007350,false,finalized,5,11/20/2015 21:16:12,Don't know / it depends,0.4308,It is third down and inches. The ball is on your 45 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007351,false,finalized,5,11/18/2015 23:16:03,run,0.4118,It is third down and inches. The ball is on your 45 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007352,false,finalized,5,11/20/2015 14:08:18,run,1.0,It is third down and inches. The ball is on your 45 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007353,false,finalized,5,11/21/2015 02:18:56,run,0.7914,It is third down and inches. The ball is on your 45 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007354,false,finalized,5,11/18/2015 23:48:45,pass,0.3981,It is third down and inches. The ball is on your 45 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007355,false,finalized,5,11/19/2015 13:39:47,run,0.814,It is third down and inches. The ball is on your 45 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007356,false,finalized,5,11/19/2015 15:11:14,run,0.8058,It is third down and inches. The ball is on your 45 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007357,false,finalized,5,11/20/2015 02:29:37,run,0.5981,It is third down and inches. The ball is on your 20 yardline. Would you:,, punt, kick a field goal, run, pass, kneel down
831007358,false,finalized,5,11/20/2015 20:29:06,run,0.8047,It is third down and inches. The ball is on your 20 yardline. It is the second quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007359,false,finalized,5,11/20/2015 20:12:31,run,1.0,It is third down and inches. The ball is on your 20 yardline. It is the third quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007360,false,finalized,5,11/19/2015 01:09:00,Don't know / it depends,0.5742,It is third down and inches. The ball is on your 20 yardline. It is the fourth quarter. Would you:,, punt, kick a field goal, run, pass, kneel down
831007361,false,finalized,5,11/20/2015 20:31:38,run,1.0,It is third down and inches. The ball is on your 20 yardline. You are down by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007362,false,finalized,5,11/20/2015 21:36:17,run,0.6055,It is third down and inches. The ball is on your 20 yardline. You are down by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007363,false,finalized,5,11/20/2015 12:51:33,run,1.0,It is third down and inches. The ball is on your 20 yardline. You are down by 10 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007364,false,finalized,5,11/21/2015 04:10:39,pass,0.3942,It is third down and inches. The ball is on your 20 yardline. You are down by 20 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007365,false,finalized,5,11/21/2015 11:53:46,run,0.8318,It is third down and inches. The ball is on your 20 yardline. You are up by 3 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007366,false,finalized,5,11/18/2015 22:06:18,run,1.0,It is third down and inches. The ball is on your 20 yardline. You are up by 7 points. Would you:,, punt, kick a field goal, run, pass, kneel down
831007367,false,finalized,5,11/19/2015 13:33:21,Don't know / it depends,0.5843,It is third down and 3. Would you:,, punt, kick a field goal, run, pass, kneel down
